,CustomerID,Recency,Frequency,Monetary,Cluster
3244,16771.0,32,5,2246.81,Occasional
3245,16773.0,56,1,171.59,Occasional
3246,16774.0,67,4,661.52,Occasional
3247,16775.0,9,11,1695.66,Occasional
3248,16776.0,59,1,388.28,Occasional
3249,16777.0,79,2,226.35,Occasional
3250,16778.0,73,2,245.94,Occasional
3251,16779.0,1,22,10629.72,Regular
3252,16780.0,99,2,425.19,Occasional
3253,16781.0,371,1,311.25,At-Risk
3254,16782.0,9,13,2279.9,Regular
3255,16784.0,19,1,107.6,Occasional
3256,16788.0,122,2,597.48,Occasional
3257,16789.0,7,1,80.8,Occasional
3258,16790.0,3,6,1545.6200000000001,Occasional
3259,16791.0,28,7,1721.78,Occasional
3260,16792.0,281,2,110.38,At-Risk
3261,16793.0,56,1,243.84,Occasional
3262,16794.0,0,10,1222.71,Occasional
3263,16795.0,364,1,414.88,At-Risk
3264,16796.0,88,1,305.62,Occasional
3265,16800.0,10,1,1201.49,Occasional
3266,16801.0,162,4,1619.73,At-Risk
3267,16803.0,64,1,332.3,Occasional
3268,16804.0,22,3,536.99,Occasional
3269,16805.0,173,2,460.59,At-Risk
3270,16806.0,102,4,801.49,Occasional
3271,16807.0,142,3,1121.59,Occasional
3272,16808.0,98,2,288.42,Occasional
3273,16809.0,22,5,914.69,Occasional
3274,16810.0,191,1,309.54,At-Risk
3275,16811.0,4,2,547.0699999999999,Occasional
3276,16812.0,360,1,479.35,At-Risk
3277,16813.0,7,10,1692.98,Occasional
3278,16814.0,13,21,6509.1,Regular
3279,16816.0,102,4,417.06,Occasional
3280,16817.0,2,9,1604.75,Occasional
3281,16818.0,10,11,3349.57,Regular
3282,16820.0,95,1,497.61,Occasional
3283,16823.0,226,1,358.38,At-Risk
3284,16824.0,15,2,460.64,Occasional
3285,16825.0,38,2,775.18,Occasional
3286,16826.0,50,1,341.7,Occasional
3287,16828.0,92,2,128.5,Occasional
3288,16829.0,156,1,197.22,At-Risk
3289,16830.0,38,1,325.91,Occasional
3290,16832.0,183,3,199.15,At-Risk
3291,16833.0,0,4,1106.53,Occasional
3292,16834.0,227,1,413.46,At-Risk
3293,16835.0,127,2,180.85,Occasional
3294,16836.0,39,2,251.87,Occasional
3295,16837.0,30,11,3170.98,Regular
3296,16838.0,196,2,588.85,At-Risk
3297,16839.0,8,34,16594.35,Regular
3298,16841.0,36,6,1869.82,Occasional
3299,16842.0,100,3,1264.19,Occasional
3300,16843.0,42,16,10196.57,Regular
3301,16846.0,49,1,214.32,Occasional
3302,16847.0,42,1,193.44,Occasional
3303,16848.0,52,1,281.42,Occasional
3304,16849.0,186,1,124.57,At-Risk
3305,16850.0,333,1,332.40999999999997,At-Risk
3306,16851.0,3,3,342.45,Occasional
3307,16852.0,9,2,144.91,Occasional
3308,16855.0,23,2,328.4,Occasional
3309,16856.0,14,1,35.4,Occasional
3310,16858.0,368,1,375.69,At-Risk
3311,16859.0,144,2,747.81,Occasional
3312,16861.0,59,2,173.76,Occasional
3313,16863.0,30,2,502.8,Occasional
3314,16866.0,140,3,207.74,Occasional
3315,16869.0,22,4,825.42,Occasional
3316,16871.0,21,6,2812.34,Occasional
3317,16872.0,76,3,680.02,Occasional
3318,16873.0,4,6,7123.62,Occasional
3319,16875.0,66,5,2095.53,Occasional
3320,16877.0,11,6,853.72,Occasional
3321,16878.0,83,1,13.3,Occasional
3322,16880.0,30,7,1519.08,Occasional
3323,16881.0,66,1,432.0,Occasional
3324,16882.0,66,3,705.12,Occasional
3325,16883.0,186,2,276.73,At-Risk
3326,16884.0,37,2,429.84,Occasional
3327,16885.0,14,3,471.51,Occasional
3328,16887.0,34,1,194.88,Occasional
3329,16889.0,194,3,1578.67,At-Risk
3330,16891.0,1,5,809.7,Occasional
3331,16892.0,0,5,525.54,Occasional
3332,16893.0,366,1,145.93,At-Risk
3333,16895.0,64,1,219.14,Occasional
3334,16897.0,298,2,289.78,At-Risk
3335,16898.0,25,3,508.81,Occasional
3336,16899.0,7,6,1281.56,Occasional
3337,16900.0,16,3,887.11,Occasional
3338,16902.0,115,1,1706.88,Occasional
3339,16903.0,28,1,373.24,Occasional
3340,16904.0,3,16,3754.27,Regular
3341,16905.0,4,7,3102.43,Occasional
3342,16906.0,81,4,579.77,Occasional
3343,16907.0,28,5,981.65,Occasional
3344,16909.0,71,1,379.14,Occasional
3345,16910.0,3,8,1510.06,Occasional
3346,16912.0,28,11,2575.38,Regular
3347,16913.0,289,1,113.44,At-Risk
3348,16914.0,35,1,208.46,Occasional
3349,16915.0,8,6,621.68,Occasional
3350,16916.0,23,2,576.26,Occasional
3351,16917.0,276,1,391.52,At-Risk
3352,16918.0,49,6,1068.82,Occasional
3353,16919.0,155,11,2596.45,Occasional
3354,16921.0,60,1,169.79,Occasional
3355,16923.0,11,19,7247.61,Regular
3356,16924.0,20,3,846.75,Occasional
3357,16926.0,370,1,230.25,At-Risk
3358,16927.0,115,3,543.05,Occasional
3359,16928.0,79,17,2847.6,Regular
3360,16929.0,3,7,1295.39,Occasional
3361,16930.0,25,3,380.55,Occasional
3362,16931.0,4,21,4604.22,Regular
3363,16932.0,52,1,161.94,Occasional
3364,16933.0,0,2,563.23,Occasional
3365,16934.0,54,2,950.93,Occasional
3366,16936.0,25,1,262.68,Occasional
3367,16938.0,8,4,2736.38,Occasional
3368,16940.0,51,3,3049.88,Occasional
3369,16942.0,12,9,1920.5900000000001,Occasional
3370,16943.0,211,3,816.73,At-Risk
3371,16945.0,21,19,4345.5,Regular
3372,16947.0,235,1,406.48,At-Risk
3373,16948.0,138,3,435.02,Occasional
3374,16949.0,3,6,1286.27,Occasional
3375,16950.0,56,3,1178.56,Occasional
3376,16951.0,134,3,1277.75,Occasional
3377,16952.0,108,2,167.61,Occasional
3378,16953.0,29,1,20.8,Occasional
3379,16954.0,0,9,2085.08,Occasional
3380,16955.0,184,4,518.67,At-Risk
3381,16956.0,17,1,308.74,Occasional
3382,16957.0,238,2,416.64,At-Risk
3383,16959.0,86,1,117.35,Occasional
3384,16960.0,38,3,507.05,Occasional
3385,16961.0,115,1,234.17000000000002,Occasional
3386,16963.0,186,1,110.55,At-Risk
3387,16965.0,226,1,201.19,At-Risk
3388,16966.0,7,7,2154.9700000000003,Occasional
3389,16967.0,188,1,319.02,At-Risk
3390,16968.0,3,2,439.43,Occasional
3391,16969.0,38,3,650.41,Occasional
3392,16971.0,37,1,357.21,Occasional
3393,16976.0,266,1,251.51999999999998,At-Risk
3394,16978.0,77,1,344.33,Occasional
3395,16979.0,3,6,1852.0,Occasional
3396,16980.0,254,2,1078.96,At-Risk
3397,16982.0,60,1,384.06,Occasional
3398,16983.0,12,7,1931.25,Occasional
3399,16984.0,87,2,4481.35,Occasional
3400,16985.0,16,10,5464.12,Regular
3401,16986.0,29,2,1873.2,Occasional
3402,16987.0,2,7,1625.05,Occasional
3403,16988.0,4,1,126.12,Occasional
3404,16989.0,6,6,1133.25,Occasional
3405,16990.0,218,1,179.0,At-Risk
3406,16992.0,10,5,1614.31,Occasional
3407,16996.0,29,6,1456.96,Occasional
3408,16997.0,287,3,702.0,At-Risk
3409,16998.0,149,4,295.0,At-Risk
3410,16999.0,22,2,484.82,Occasional
3411,17001.0,0,11,3989.57,Regular
3412,17002.0,85,3,1493.73,Occasional
3413,17004.0,45,2,1412.94,Occasional
3414,17006.0,4,4,781.78,Occasional
3415,17007.0,50,6,889.93,Occasional
3416,17010.0,17,1,195.36,Occasional
3417,17011.0,29,1,270.9,Occasional
3418,17014.0,7,3,586.33,Occasional
3419,17015.0,28,3,1842.56,Occasional
3420,17017.0,2,20,8694.26,Regular
3421,17018.0,40,2,920.1,Occasional
3422,17019.0,10,4,1272.61,Occasional
3423,17022.0,30,1,71.0,Occasional
3424,17024.0,44,3,95.85,Occasional
3425,17025.0,60,3,357.77,Occasional
3426,17026.0,184,2,154.83,At-Risk
3427,17027.0,78,6,890.29,Occasional
3428,17029.0,110,2,716.0,Occasional
3429,17030.0,63,1,146.87,Occasional
3430,17031.0,11,2,380.35,Occasional
3431,17033.0,85,3,1030.14,Occasional
3432,17034.0,15,3,745.52,Occasional
3433,17035.0,245,2,433.53,At-Risk
3434,17037.0,87,1,1267.32,Occasional
3435,17038.0,29,1,112.4,Occasional
3436,17040.0,137,1,449.72999999999996,Occasional
3437,17041.0,26,3,1081.57,Occasional
3438,17042.0,2,5,1044.38,Occasional
3439,17043.0,31,4,1735.18,Occasional
3440,17044.0,24,1,948.48,Occasional
3441,17045.0,112,3,339.44,Occasional
3442,17046.0,156,1,642.02,At-Risk
3443,17047.0,84,3,1100.9,Occasional
3444,17048.0,117,3,925.35,Occasional
3445,17049.0,2,9,5659.9800000000005,Occasional
3446,17050.0,95,6,3228.84,Occasional
3447,17051.0,193,1,247.14,At-Risk
3448,17052.0,27,1,413.75,Occasional
3449,17053.0,130,1,498.48,Occasional
3450,17054.0,27,5,1356.33,Occasional
3451,17058.0,81,3,1179.89,Occasional
3452,17059.0,29,5,3095.04,Occasional
3453,17060.0,265,1,234.23999999999998,At-Risk
3454,17061.0,73,11,5232.23,Regular
3455,17062.0,313,4,538.37,At-Risk
3456,17063.0,20,7,1461.14,Occasional
3457,17064.0,58,3,859.35,Occasional
3458,17068.0,11,21,4552.14,Regular
3459,17069.0,27,9,2709.7,Occasional
3460,17070.0,113,1,312.14,Occasional
3461,17071.0,27,9,2429.03,Occasional
3462,17073.0,17,4,1446.09,Occasional
3463,17075.0,17,4,834.12,Occasional
3464,17076.0,35,3,841.08,Occasional
3465,17078.0,35,2,378.2,Occasional
3466,17079.0,77,1,118.8,Occasional
3467,17080.0,21,2,287.62,Occasional
3468,17081.0,24,2,290.16,Occasional
3469,17082.0,32,2,2003.85,Occasional
3470,17083.0,108,3,1405.78,Occasional
3471,17084.0,34,2,2949.75,Occasional
3472,17085.0,122,5,1566.65,Occasional
3473,17086.0,6,6,2050.08,Occasional
3474,17088.0,27,4,1991.01,Occasional
3475,17090.0,3,7,2043.95,Occasional
3476,17091.0,2,9,3827.76,Occasional
3477,17092.0,49,4,1777.78,Occasional
3478,17094.0,321,1,302.0,At-Risk
3479,17095.0,22,3,1324.16,Occasional
3480,17096.0,14,4,1022.13,Occasional
3481,17097.0,1,8,954.42,Occasional
3482,17100.0,17,2,971.74,Occasional
3483,17101.0,9,4,1621.73,Occasional
3484,17102.0,261,1,25.5,At-Risk
3485,17105.0,158,2,665.78,At-Risk
3486,17107.0,32,6,10815.43,Occasional
3487,17109.0,28,6,885.04,Occasional
3488,17110.0,164,1,163.29999999999998,At-Risk
3489,17111.0,46,1,248.61,Occasional
3490,17114.0,5,8,808.62,Occasional
3491,17115.0,7,3,837.5,Occasional
3492,17117.0,287,1,116.2,At-Risk
3493,17118.0,317,1,157.02,At-Risk
3494,17119.0,2,2,606.91,Occasional
3495,17120.0,232,1,307.46,At-Risk
3496,17122.0,118,1,138.32,Occasional
3497,17123.0,161,1,345.3,At-Risk
3498,17124.0,184,1,298.89,At-Risk
3499,17125.0,49,1,259.35,Occasional
3500,17126.0,151,5,1004.75,At-Risk
3501,17128.0,334,1,157.09,At-Risk
3502,17131.0,4,5,2463.17,Occasional
3503,17133.0,15,7,4892.24,Occasional
3504,17134.0,106,2,425.0,Occasional
3505,17135.0,15,7,1139.73,Occasional
3506,17138.0,275,1,380.5,At-Risk
3507,17139.0,15,12,10668.47,Regular
3508,17140.0,246,1,465.32,At-Risk
3509,17142.0,238,1,579.0,At-Risk
3510,17144.0,0,2,984.57,Occasional
3511,17146.0,105,3,749.78,Occasional
3512,17147.0,22,4,1714.59,Occasional
3513,17148.0,51,1,124.88,Occasional
3514,17152.0,194,3,1689.5,At-Risk
3515,17153.0,23,1,213.78,Occasional
3516,17154.0,74,1,329.34,Occasional
3517,17155.0,17,2,251.7,Occasional
3518,17157.0,7,2,319.0,Occasional
3519,17158.0,31,3,1266.97,Occasional
3520,17159.0,21,3,1538.88,Occasional
3521,17160.0,30,6,3518.03,Occasional
3522,17162.0,28,10,1715.46,Occasional
3523,17163.0,21,2,293.1,Occasional
3524,17164.0,32,7,2467.35,Occasional
3525,17165.0,283,1,158.68,At-Risk
3526,17166.0,38,2,206.34,Occasional
3527,17169.0,57,2,835.78,Occasional
3528,17171.0,288,1,224.91,At-Risk
3529,17172.0,78,1,317.76,Occasional
3530,17173.0,4,8,3766.6,Occasional
3531,17174.0,217,1,59.9,At-Risk
3532,17175.0,43,4,1443.69,Occasional
3533,17176.0,201,1,306.13,At-Risk
3534,17179.0,177,3,711.79,At-Risk
3535,17180.0,55,4,796.03,Occasional
3536,17181.0,56,2,239.92,Occasional
3537,17183.0,7,6,3347.31,Occasional
3538,17186.0,46,2,144.0,Occasional
3539,17187.0,226,1,203.95,At-Risk
3540,17188.0,10,7,2474.23,Occasional
3541,17189.0,105,2,384.4,Occasional
3542,17190.0,58,2,444.74,Occasional
3543,17191.0,27,7,2095.13,Occasional
3544,17193.0,35,7,1699.3,Occasional
3545,17194.0,273,2,262.62,At-Risk
3546,17197.0,29,1,1013.01,Occasional
3547,17198.0,23,3,692.22,Occasional
3548,17201.0,53,1,342.63,Occasional
3549,17203.0,35,6,3563.85,Occasional
3550,17204.0,174,4,1564.56,At-Risk
3551,17205.0,53,1,384.08,Occasional
3552,17206.0,52,1,204.24,Occasional
3553,17211.0,26,8,2317.22,Occasional
3554,17212.0,252,1,226.85,At-Risk
3555,17213.0,39,7,2781.23,Occasional
3556,17214.0,59,6,1069.12,Occasional
3557,17217.0,233,1,113.5,At-Risk
3558,17218.0,3,10,1960.72,Occasional
3559,17219.0,31,1,114.23,Occasional
3560,17220.0,23,14,3198.25,Regular
3561,17221.0,6,2,335.13,Occasional
3562,17222.0,64,1,354.15,Occasional
3563,17223.0,309,2,426.79,At-Risk
3564,17226.0,308,1,393.49,At-Risk
3565,17227.0,18,6,939.32,Occasional
3566,17228.0,15,8,1906.09,Occasional
3567,17229.0,95,2,318.76,Occasional
3568,17230.0,263,8,3638.41,At-Risk
3569,17231.0,11,10,3174.32,Occasional
3570,17232.0,2,2,421.52,Occasional
3571,17233.0,34,1,190.88,Occasional
3572,17234.0,182,1,149.89,At-Risk
3573,17235.0,24,2,550.06,Occasional
3574,17236.0,12,6,916.13,Occasional
3575,17237.0,10,2,314.69,Occasional
3576,17238.0,2,17,3744.65,Regular
3577,17239.0,312,1,382.5,At-Risk
3578,17242.0,107,2,1135.04,Occasional
3579,17243.0,0,26,8676.85,Regular
3580,17244.0,52,1,954.9,Occasional
3581,17245.0,204,1,171.45000000000002,At-Risk
3582,17247.0,14,1,282.19,Occasional
3583,17248.0,119,1,318.65,Occasional
3584,17250.0,3,2,384.52,Occasional
3585,17251.0,362,1,283.28,At-Risk
3586,17252.0,116,2,353.86,Occasional
3587,17253.0,17,1,178.26,Occasional
3588,17254.0,4,2,272.44,Occasional
3589,17255.0,40,2,298.41,Occasional
3590,17256.0,106,2,240.0,Occasional
3591,17259.0,147,2,603.37,At-Risk
3592,17262.0,51,5,1253.3600000000001,Occasional
3593,17263.0,207,1,63.440000000000005,At-Risk
3594,17265.0,138,2,562.9,Occasional
3595,17266.0,1,3,310.64,Occasional
3596,17267.0,126,2,317.62,Occasional
3597,17268.0,107,4,763.64,Occasional
3598,17272.0,41,4,2148.63,Occasional
3599,17274.0,34,1,111.98,Occasional
3600,17277.0,227,2,1065.35,At-Risk
3601,17278.0,240,1,246.04,At-Risk
3602,17279.0,57,1,187.82999999999998,Occasional
3603,17282.0,129,3,1703.41,Occasional
3604,17284.0,59,6,1652.58,Occasional
3605,17286.0,21,1,153.92,Occasional
3606,17287.0,25,7,1064.11,Occasional
3607,17288.0,8,7,1419.73,Occasional
3608,17289.0,31,3,944.41,Occasional
3609,17290.0,3,2,525.24,Occasional
3610,17291.0,307,1,550.8,At-Risk
3611,17293.0,7,9,1875.1100000000001,Occasional
3612,17295.0,28,3,556.95,Occasional
3613,17297.0,16,1,131.78,Occasional
3614,17298.0,100,2,498.42,Occasional
3615,17299.0,11,4,669.11,Occasional
3616,17301.0,20,1,197.63,Occasional
3617,17302.0,14,5,1135.63,Occasional
3618,17303.0,360,1,250.04,At-Risk
3619,17306.0,10,19,8631.31,Regular
3620,17309.0,94,1,82.75,Occasional
3621,17311.0,77,2,1384.85,Occasional
3622,17312.0,138,3,644.3,Occasional
3623,17313.0,30,1,2328.84,Occasional
3624,17314.0,24,8,2527.92,Occasional
3625,17315.0,1,38,6292.26,Regular
3626,17317.0,45,3,2600.34,Occasional
3627,17320.0,99,3,1200.62,Occasional
3628,17321.0,7,2,700.86,Occasional
3629,17323.0,14,7,921.07,Occasional
3630,17324.0,17,4,990.23,Occasional
3631,17325.0,279,1,96.8,At-Risk
3632,17329.0,13,2,523.11,Occasional
3633,17330.0,22,2,363.9,Occasional
3634,17331.0,123,1,175.2,Occasional
3635,17333.0,85,1,494.25,Occasional
3636,17334.0,301,2,307.02,At-Risk
3637,17337.0,150,4,2027.8700000000001,At-Risk
3638,17338.0,16,8,6643.93,Occasional
3639,17339.0,93,2,243.35999999999999,Occasional
3640,17340.0,29,11,12353.29,Regular
3641,17341.0,156,3,781.36,At-Risk
3642,17343.0,354,1,193.64,At-Risk
3643,17344.0,45,1,160.57,Occasional
3644,17345.0,14,4,537.74,Occasional
3645,17346.0,3,15,2676.56,Regular
3646,17347.0,85,1,228.96,Occasional
3647,17348.0,14,5,1159.52,Occasional
3648,17349.0,178,1,110.75,At-Risk
3649,17350.0,7,4,1286.07,Occasional
3650,17351.0,35,3,587.15,Occasional
3651,17353.0,128,2,1740.0,Occasional
3652,17354.0,50,1,1393.06,Occasional
3653,17356.0,311,1,178.22,At-Risk
3654,17357.0,23,2,388.14,Occasional
3655,17358.0,302,2,365.85,At-Risk
3656,17359.0,10,1,127.86,Occasional
3657,17360.0,16,3,585.79,Occasional
3658,17361.0,48,3,488.2,Occasional
3659,17362.0,238,2,312.23,At-Risk
3660,17364.0,0,11,4481.18,Regular
3661,17365.0,12,8,4801.56,Occasional
3662,17367.0,237,1,168.4,At-Risk
3663,17368.0,22,8,1912.67,Occasional
3664,17370.0,72,4,446.18,Occasional
3665,17371.0,16,3,423.89,Occasional
3666,17372.0,40,8,1342.68,Occasional
3667,17373.0,39,4,646.92,Occasional
3668,17374.0,218,2,495.77,At-Risk
3669,17375.0,198,3,400.1,At-Risk
3670,17376.0,70,2,203.2,Occasional
3671,17377.0,23,20,4100.92,Regular
3672,17379.0,10,1,404.65999999999997,Occasional
3673,17381.0,8,29,20275.61,Regular
3674,17382.0,64,1,65.4,Occasional
3675,17383.0,3,1,199.29,Occasional
3676,17384.0,18,2,336.4,Occasional
3677,17385.0,14,1,261.11,Occasional
3678,17386.0,7,6,2686.42,Occasional
3679,17387.0,19,2,784.11,Occasional
3680,17388.0,77,4,1259.56,Occasional
3681,17389.0,0,34,31833.68,Regular
3682,17391.0,163,2,508.8,At-Risk
3683,17392.0,306,2,457.91,At-Risk
3684,17394.0,218,1,203.87,At-Risk
3685,17396.0,38,8,7330.8,Occasional
3686,17397.0,21,2,696.41,Occasional
3687,17398.0,114,3,653.38,Occasional
3688,17400.0,125,5,2129.96,Occasional
3689,17402.0,4,13,2633.85,Regular
3690,17403.0,35,1,281.62,Occasional
3691,17404.0,3,15,31906.82,Regular
3692,17405.0,0,3,1031.41,Occasional
3693,17406.0,332,3,2200.42,At-Risk
3694,17408.0,162,1,32.65,At-Risk
3695,17409.0,184,2,771.85,At-Risk
3696,17410.0,15,5,1214.72,Occasional
3697,17411.0,11,3,778.9399999999999,Occasional
3698,17412.0,2,7,1258.06,Occasional
3699,17414.0,43,2,778.0,Occasional
3700,17415.0,79,1,507.84,Occasional
3701,17416.0,29,7,6893.42,Occasional
3702,17418.0,41,2,463.46,Occasional
3703,17419.0,10,12,4226.57,Regular
3704,17420.0,49,3,598.83,Occasional
3705,17422.0,15,6,1979.37,Occasional
3706,17423.0,45,2,698.41,Occasional
3707,17425.0,18,2,759.1700000000001,Occasional
3708,17426.0,7,6,5037.26,Occasional
3709,17427.0,71,1,100.8,Occasional
3710,17428.0,0,28,17256.85,Regular
3711,17429.0,127,3,524.92,Occasional
3712,17430.0,32,2,265.76,Occasional
3713,17431.0,312,1,403.3,At-Risk
3714,17432.0,17,2,365.76,Occasional
3715,17433.0,87,1,303.15999999999997,Occasional
3716,17434.0,1,7,2373.82,Occasional
3717,17436.0,1,2,216.3,Occasional
3718,17438.0,253,1,388.45,At-Risk
3719,17440.0,156,3,186.42000000000002,At-Risk
3720,17442.0,36,6,2248.56,Occasional
3721,17443.0,219,1,534.24,At-Risk
3722,17444.0,147,3,2940.04,Occasional
3723,17446.0,176,2,120.89999999999999,At-Risk
3724,17447.0,39,2,541.53,Occasional
3725,17449.0,1,7,2520.86,Occasional
3726,17450.0,7,46,187406.07,High-Value
3727,17451.0,0,7,1721.3999999999999,Occasional
3728,17453.0,17,2,486.72,Occasional
3729,17454.0,191,4,517.53,At-Risk
3730,17455.0,203,1,131.7,At-Risk
3731,17456.0,364,1,249.85999999999999,At-Risk
3732,17457.0,126,5,1737.7,Occasional
3733,17458.0,14,1,316.5,Occasional
3734,17459.0,42,2,657.3,Occasional
3735,17460.0,93,6,622.43,Occasional
3736,17461.0,22,3,757.46,Occasional
3737,17462.0,59,2,675.69,Occasional
3738,17463.0,15,5,1896.41,Occasional
3739,17464.0,157,1,289.96000000000004,At-Risk
3740,17466.0,9,2,763.28,Occasional
3741,17468.0,9,2,137.0,Occasional
3742,17469.0,15,5,1870.97,Occasional
3743,17470.0,44,5,1125.07,Occasional
3744,17472.0,190,3,710.29,At-Risk
3745,17475.0,78,1,194.37,Occasional
3746,17480.0,77,1,511.82,Occasional
3747,17481.0,3,4,1255.59,Occasional
3748,17483.0,64,3,414.04,Occasional
3749,17486.0,260,1,396.87,At-Risk
3750,17489.0,58,2,376.64,Occasional
3751,17490.0,0,7,2092.32,Occasional
3752,17491.0,0,10,3558.87,Occasional
3753,17492.0,247,1,374.57,At-Risk
3754,17495.0,7,2,497.56,Occasional
3755,17496.0,358,1,271.05,At-Risk
3756,17498.0,75,1,272.21999999999997,Occasional
3757,17499.0,289,1,622.88,At-Risk
3758,17500.0,16,3,1138.0,Occasional
3759,17501.0,220,2,288.6,At-Risk
3760,17502.0,8,4,689.1,Occasional
3761,17503.0,2,2,558.96,Occasional
3762,17504.0,205,9,2997.03,At-Risk
3763,17505.0,161,2,1145.84,At-Risk
3764,17506.0,75,1,302.2,Occasional
3765,17507.0,261,2,605.58,At-Risk
3766,17508.0,280,1,387.31,At-Risk
3767,17509.0,57,8,6115.14,Occasional
3768,17510.0,24,1,308.48,Occasional
3769,17511.0,2,31,91062.38,Loyal
3770,17512.0,28,10,2924.9900000000002,Occasional
3771,17513.0,71,1,513.2,Occasional
3772,17514.0,127,1,208.65,Occasional
3773,17515.0,30,4,639.02,Occasional
3774,17516.0,14,5,768.08,Occasional
3775,17517.0,308,1,153.94,At-Risk
3776,17519.0,16,6,1844.02,Occasional
3777,17520.0,53,1,546.81,Occasional
3778,17521.0,29,3,723.21,Occasional
3779,17522.0,1,5,1070.71,Occasional
3780,17523.0,10,4,652.74,Occasional
3781,17524.0,360,1,145.0,At-Risk
3782,17525.0,359,1,422.7,At-Risk
3783,17526.0,4,4,1195.9,Occasional
3784,17527.0,53,4,939.37,Occasional
3785,17528.0,0,8,3628.5,Occasional
3786,17530.0,0,10,2385.0,Occasional
3787,17531.0,189,1,296.7,At-Risk
3788,17534.0,53,1,223.36,Occasional
3789,17535.0,279,1,164.4,At-Risk
3790,17536.0,176,1,76.5,At-Risk
3791,17537.0,29,2,897.62,Occasional
3792,17538.0,25,1,98.42,Occasional
3793,17540.0,24,2,578.9,Occasional
3794,17542.0,269,1,170.75,At-Risk
3795,17545.0,42,3,645.96,Occasional
3796,17548.0,233,1,103.3,At-Risk
3797,17549.0,23,2,148.86,Occasional
3798,17550.0,196,3,267.16,At-Risk
3799,17551.0,358,1,306.84,At-Risk
3800,17552.0,59,4,930.41,Occasional
3801,17553.0,129,1,1487.6,Occasional
3802,17554.0,0,5,1952.45,Occasional
3803,17555.0,19,2,483.26,Occasional
3804,17556.0,205,1,157.9,At-Risk
3805,17557.0,13,3,541.46,Occasional
3806,17560.0,94,4,854.95,Occasional
3807,17561.0,18,1,167.62,Occasional
3808,17562.0,13,7,1122.38,Occasional
3809,17564.0,23,3,454.01,Occasional
3810,17566.0,7,2,901.21,Occasional
3811,17567.0,6,8,4331.48,Occasional
3812,17569.0,331,1,344.14,At-Risk
3813,17571.0,49,4,1498.51,Occasional
3814,17572.0,70,4,226.75,Occasional
3815,17573.0,28,3,380.6,Occasional
3816,17574.0,242,1,185.65,At-Risk
3817,17576.0,7,19,3622.68,Regular
3818,17578.0,217,1,143.45999999999998,At-Risk
3819,17579.0,4,3,448.9,Occasional
3820,17580.0,252,3,215.72,At-Risk
3821,17581.0,0,25,11045.039999999999,Regular
3822,17582.0,235,1,175.27,At-Risk
3823,17584.0,6,2,1242.3,Occasional
3824,17585.0,108,4,1133.07,Occasional
3825,17588.0,99,3,1240.2,Occasional
3826,17589.0,59,4,2404.17,Occasional
3827,17590.0,1,3,1479.22,Occasional
3828,17591.0,72,7,2225.97,Occasional
3829,17593.0,3,5,3927.34,Occasional
3830,17594.0,84,2,993.18,Occasional
3831,17595.0,11,2,388.79,Occasional
3832,17596.0,22,7,2827.93,Occasional
3833,17597.0,213,1,2044.3700000000001,At-Risk
3834,17600.0,17,1,161.67,Occasional
3835,17601.0,238,1,116.00999999999999,At-Risk
3836,17602.0,1,6,5102.97,Occasional
3837,17603.0,77,1,394.72,Occasional
3838,17604.0,216,2,309.36,At-Risk
3839,17608.0,32,2,193.42,Occasional
3840,17609.0,40,5,1112.22,Occasional
3841,17611.0,6,15,3984.22,Regular
3842,17612.0,52,6,2048.45,Occasional
3843,17613.0,22,14,4559.15,Regular
3844,17614.0,56,1,390.07,Occasional
3845,17615.0,129,3,329.6,Occasional
3846,17616.0,173,3,571.1999999999999,At-Risk
3847,17618.0,5,3,971.58,Occasional
3848,17619.0,311,1,218.52,At-Risk
3849,17620.0,59,1,81.44,Occasional
3850,17621.0,20,3,1379.9,Occasional
3851,17623.0,32,1,527.05,Occasional
3852,17624.0,14,2,843.48,Occasional
3853,17625.0,17,4,2047.0,Occasional
3854,17628.0,80,1,75.75,Occasional
3855,17629.0,5,8,1814.12,Occasional
3856,17630.0,169,2,503.6,At-Risk
3857,17631.0,1,3,528.33,Occasional
3858,17633.0,30,4,1324.84,Occasional
3859,17634.0,35,9,2361.97,Occasional
3860,17636.0,18,1,285.56,Occasional
3861,17637.0,30,2,547.06,Occasional
3862,17639.0,275,1,108.5,At-Risk
3863,17640.0,86,1,621.66,Occasional
3864,17642.0,119,2,712.29,Occasional
3865,17643.0,372,1,101.55,At-Risk
3866,17644.0,0,11,2895.64,Regular
3867,17646.0,218,3,1008.39,At-Risk
3868,17647.0,64,1,133.06,Occasional
3869,17648.0,60,4,1797.5,Occasional
3870,17649.0,137,1,868.49,Occasional
3871,17650.0,20,1,166.07999999999998,Occasional
3872,17651.0,11,10,3945.0,Occasional
3873,17652.0,24,12,4867.72,Regular
3874,17653.0,36,4,1207.56,Occasional
3875,17654.0,276,1,117.55,At-Risk
3876,17655.0,10,7,2638.94,Occasional
3877,17656.0,72,5,1674.69,Occasional
3878,17658.0,25,2,595.42,Occasional
3879,17659.0,16,12,2999.46,Regular
3880,17660.0,140,1,196.0,Occasional
3881,17663.0,25,7,1802.91,Occasional
3882,17664.0,18,2,604.64,Occasional
3883,17666.0,3,2,728.1600000000001,Occasional
3884,17667.0,65,5,2055.5099999999998,Occasional
3885,17668.0,0,2,347.75,Occasional
